Dr. Kishor Rambhau Kolhe,qhOPZi4AAAAJ,https://scholar.google.com/citations?user=qhOPZi4AAAAJ,A Novel Way of Cost Estimation in Software Project Development Based on Clustering Techniques
Dr. Kishor Rambhau Kolhe,qhOPZi4AAAAJ,https://scholar.google.com/citations?user=qhOPZi4AAAAJ,Investigation of poly (o-anisidine)-SnO2 nanocomposites for fabrication of low temperature operative liquefied petroleum gas sensor
Dr. Kishor Rambhau Kolhe,qhOPZi4AAAAJ,https://scholar.google.com/citations?user=qhOPZi4AAAAJ,Predictive maintenance and real time monitoring using iot and cloud computing
Dr. Kishor Rambhau Kolhe,qhOPZi4AAAAJ,https://scholar.google.com/citations?user=qhOPZi4AAAAJ,A Hybrid Approach towards Improving Performance of Recommender System Using Matrix Factorization Techniques
Dr. Kishor Rambhau Kolhe,qhOPZi4AAAAJ,https://scholar.google.com/citations?user=qhOPZi4AAAAJ,System to capture WiFi based Drones using IoT
Dr. Kishor Rambhau Kolhe,qhOPZi4AAAAJ,https://scholar.google.com/citations?user=qhOPZi4AAAAJ,Smart approach to crawl web interfaces using a two stage framework of crawler
Dr. Kishor Rambhau Kolhe,qhOPZi4AAAAJ,https://scholar.google.com/citations?user=qhOPZi4AAAAJ,Energy efficiency in wireless sensor network using fuzzy rule and tree based routing protocol
Dr. Kishor Rambhau Kolhe,qhOPZi4AAAAJ,https://scholar.google.com/citations?user=qhOPZi4AAAAJ,A survey on energy efficient hierarchical routing protocol in wireless sensor network
Dr. Kishor Rambhau Kolhe,qhOPZi4AAAAJ,https://scholar.google.com/citations?user=qhOPZi4AAAAJ,High performance lossless multimedia data compression through improved dictionary
Dr. Kishor Rambhau Kolhe,qhOPZi4AAAAJ,https://scholar.google.com/citations?user=qhOPZi4AAAAJ,Automated penetration testing architecture using metasploit and OWASP ZAP for web applications
Dr. Pooja Pravin Gundewar,jGiXIiMAAAAJ,https://scholar.google.com/citations?user=jGiXIiMAAAAJ,A review on an obstacle detection in navigation of visually impaired
Dr. Pooja Pravin Gundewar,jGiXIiMAAAAJ,https://scholar.google.com/citations?user=jGiXIiMAAAAJ,Microstrip patch antenna with DGS for Bluetooth application
Dr. Pooja Pravin Gundewar,jGiXIiMAAAAJ,https://scholar.google.com/citations?user=jGiXIiMAAAAJ,A real-time color-based object tracking and occlusion handling using ARM cortex-A7
Dr. Pooja Pravin Gundewar,jGiXIiMAAAAJ,https://scholar.google.com/citations?user=jGiXIiMAAAAJ,Survey on designing of electric vehicle instrument cluster
Dr. Pooja Pravin Gundewar,jGiXIiMAAAAJ,https://scholar.google.com/citations?user=jGiXIiMAAAAJ,Design of a Microstrip Patch Antenna as a Moisture Sensor
Dr. Pooja Pravin Gundewar,jGiXIiMAAAAJ,https://scholar.google.com/citations?user=jGiXIiMAAAAJ,A Review on Smart Campus using IoT
Dr. Pooja Pravin Gundewar,jGiXIiMAAAAJ,https://scholar.google.com/citations?user=jGiXIiMAAAAJ,Object Tracking Using Embedded Platform for Video Surveillance
Dr. Pooja Pravin Gundewar,jGiXIiMAAAAJ,https://scholar.google.com/citations?user=jGiXIiMAAAAJ,Moisture sensor using microstrip patch antenna
Dr. Pooja Pravin Gundewar,jGiXIiMAAAAJ,https://scholar.google.com/citations?user=jGiXIiMAAAAJ,An Algorithm to Estimate Obstacle Distance for Assistive System of Visually Impaired
Dr. Pooja Pravin Gundewar,jGiXIiMAAAAJ,https://scholar.google.com/citations?user=jGiXIiMAAAAJ,Analysis of region based stereo matching algorithms
Dr. Deepak Kumar,gYhInD0AAAAJ,https://scholar.google.com/citations?user=gYhInD0AAAAJ,Flow around a diamond-section cylinder at low Reynolds numbers
Dr. Deepak Kumar,gYhInD0AAAAJ,https://scholar.google.com/citations?user=gYhInD0AAAAJ,Flow-induced vibrations of a pair of in-line square cylinders
Dr. Deepak Kumar,gYhInD0AAAAJ,https://scholar.google.com/citations?user=gYhInD0AAAAJ,Steady separated flow around a pair of identical square cylinders in tandem array at low Reynolds numbers
Dr. Deepak Kumar,gYhInD0AAAAJ,https://scholar.google.com/citations?user=gYhInD0AAAAJ,Modification of response and suppression of vortex-shedding in vortex-induced vibrations of an elliptic cylinder
Dr. Deepak Kumar,gYhInD0AAAAJ,https://scholar.google.com/citations?user=gYhInD0AAAAJ,Undamped transverse-only VIV of a diamond cylinder at low Reynolds numbers
Dr. Deepak Kumar,gYhInD0AAAAJ,https://scholar.google.com/citations?user=gYhInD0AAAAJ,Vortex-induced vibrations of tandem diamond cylinders: A novel lock-in behavior
Dr. Deepak Kumar,gYhInD0AAAAJ,https://scholar.google.com/citations?user=gYhInD0AAAAJ,Identification of response branches for oscillators with curved and straight contours executing VIV
Dr. Deepak Kumar,gYhInD0AAAAJ,https://scholar.google.com/citations?user=gYhInD0AAAAJ,Understanding the secondary separation from an inclined square cylinder with sharp and rounded trailing edges
Dr. Deepak Kumar,gYhInD0AAAAJ,https://scholar.google.com/citations?user=gYhInD0AAAAJ,Steady separation of flow from an inclined square cylinder with sharp and rounded base
Dr. Deepak Kumar,gYhInD0AAAAJ,https://scholar.google.com/citations?user=gYhInD0AAAAJ,Vortex-induced vibrations of an elliptic cylinder of low mass ratio: Identification of new response branches
Dr. Nitin Namdeo Pise,NXZ627gAAAAJ,https://scholar.google.com/citations?user=NXZ627gAAAAJ,Computer aided melanoma skin cancer detection using image processing
Dr. Nitin Namdeo Pise,NXZ627gAAAAJ,https://scholar.google.com/citations?user=NXZ627gAAAAJ,Clustering techniques and the similarity measures used in clustering: A survey
Dr. Nitin Namdeo Pise,NXZ627gAAAAJ,https://scholar.google.com/citations?user=NXZ627gAAAAJ,A survey of semi-supervised learning methods
Dr. Nitin Namdeo Pise,NXZ627gAAAAJ,https://scholar.google.com/citations?user=NXZ627gAAAAJ,Algorithm selection for classification problems
Dr. Nitin Namdeo Pise,NXZ627gAAAAJ,https://scholar.google.com/citations?user=NXZ627gAAAAJ,Analysis of Loan Availability using Machine Learning Techniques
Dr. Nitin Namdeo Pise,NXZ627gAAAAJ,https://scholar.google.com/citations?user=NXZ627gAAAAJ,Meta-learning with landmarking: A survey
Dr. Nitin Namdeo Pise,NXZ627gAAAAJ,https://scholar.google.com/citations?user=NXZ627gAAAAJ,Political Sentiment Assessment through Social Media
Dr. Nitin Namdeo Pise,NXZ627gAAAAJ,https://scholar.google.com/citations?user=NXZ627gAAAAJ,A new approach for handling imbalanced dataset using ANN and genetic algorithm
Dr. Nitin Namdeo Pise,NXZ627gAAAAJ,https://scholar.google.com/citations?user=NXZ627gAAAAJ,Blockchain based trusted secure philanthropy platform: Crypto-GoCharity
Dr. Nitin Namdeo Pise,NXZ627gAAAAJ,https://scholar.google.com/citations?user=NXZ627gAAAAJ,CryptoScholarChain: Revolutionizing Scholarship Management Framework with Blockchain Technology
Dr. Manisha Ravikumar Kowdiki,6wKmjqwAAAAJ,https://scholar.google.com/citations?user=6wKmjqwAAAAJ,Automatic hand gesture recognition using hybrid meta-heuristic-based feature selection and classification with dynamic time warping
Dr. Manisha Ravikumar Kowdiki,6wKmjqwAAAAJ,https://scholar.google.com/citations?user=6wKmjqwAAAAJ,Adaptive hough transform with optimized deep learning followed by dynamic time warping for hand gesture recognition
Dr. Manisha Ravikumar Kowdiki,6wKmjqwAAAAJ,https://scholar.google.com/citations?user=6wKmjqwAAAAJ,An attention-based swin u-net-based segmentation and hybrid deep learning based diabetic retinopathy classification framework using fundus images
Dr. Manisha Ravikumar Kowdiki,6wKmjqwAAAAJ,https://scholar.google.com/citations?user=6wKmjqwAAAAJ,Enhanced nature-inspired algorithm-based hybrid deep learning for character recognition in Sanskrit language
Dr. Manisha Ravikumar Kowdiki,6wKmjqwAAAAJ,https://scholar.google.com/citations?user=6wKmjqwAAAAJ,Algorithmic analysis on deer hunting-based grey wolf for dynamic time wrapping-based hand gesture recognition
Dr. Manisha Ravikumar Kowdiki,6wKmjqwAAAAJ,https://scholar.google.com/citations?user=6wKmjqwAAAAJ,Morphological based dynamic hand gesture recognition for Indian sign language
Dr. Manisha Ravikumar Kowdiki,6wKmjqwAAAAJ,https://scholar.google.com/citations?user=6wKmjqwAAAAJ,Adaptive deep CNN: an effective Alzheimer’s affected MRI image registration using heuristic-aided deep learning model and patch-based level fusion
Dr. Manisha Ravikumar Kowdiki,6wKmjqwAAAAJ,https://scholar.google.com/citations?user=6wKmjqwAAAAJ,A SELF-DRIVEN ACTION TAKING ROBOT INTEGRATED WITH A MULTIPURPOSE DRONE
Dr. Manisha Ravikumar Kowdiki,6wKmjqwAAAAJ,https://scholar.google.com/citations?user=6wKmjqwAAAAJ,Machine Learning-Based Predictive Modeling for Diabetes and Anemia Disease
Dr. Manisha Ravikumar Kowdiki,6wKmjqwAAAAJ,https://scholar.google.com/citations?user=6wKmjqwAAAAJ,Real-Time Voice Enabled Drivers' Safety Monitoring System Using Image Processing
Dr. Sumitra Narayan Motade,3iuFEMsAAAAJ,https://scholar.google.com/citations?user=3iuFEMsAAAAJ,Channel estimation and data detection using machine learning for MIMO 5G communication systems in fading channel
Dr. Sumitra Narayan Motade,3iuFEMsAAAAJ,https://scholar.google.com/citations?user=3iuFEMsAAAAJ,Sensor fusion: An advance inertial navigation system using GPS and IMU
Dr. Sumitra Narayan Motade,3iuFEMsAAAAJ,https://scholar.google.com/citations?user=3iuFEMsAAAAJ,Active learning techniques for effective online teaching and learning in higher education
Dr. Sumitra Narayan Motade,3iuFEMsAAAAJ,https://scholar.google.com/citations?user=3iuFEMsAAAAJ,Convolutional neural network-based fall detection for the elderly person monitoring
Dr. Sumitra Narayan Motade,3iuFEMsAAAAJ,https://scholar.google.com/citations?user=3iuFEMsAAAAJ,Traffic management system using AI and IoT
Dr. Sumitra Narayan Motade,3iuFEMsAAAAJ,https://scholar.google.com/citations?user=3iuFEMsAAAAJ,FIRE FIGHTING ROBOT USING ANDROID APPLICATION
Dr. Sumitra Narayan Motade,3iuFEMsAAAAJ,https://scholar.google.com/citations?user=3iuFEMsAAAAJ,Frequency domain adaptive filter using FFT algorithm for acoustic echo cancellation
Dr. Sumitra Narayan Motade,3iuFEMsAAAAJ,https://scholar.google.com/citations?user=3iuFEMsAAAAJ,Smart Face Recognition Based Attendance System Using ML Algorithm
Dr. Sumitra Narayan Motade,3iuFEMsAAAAJ,https://scholar.google.com/citations?user=3iuFEMsAAAAJ,Noma multiuser detection with MIMO for maximizing the system capacity and eliminate interference
Dr. Sumitra Narayan Motade,3iuFEMsAAAAJ,https://scholar.google.com/citations?user=3iuFEMsAAAAJ,Edge Impulse: TinyML Language Classification Model
Dr. Malhari Bhimrao Kulkarni,yRtGG1YAAAAJ,https://scholar.google.com/citations?user=yRtGG1YAAAAJ,Social media usage: A comparison between Generation Y and Generation Z in India
Dr. Malhari Bhimrao Kulkarni,yRtGG1YAAAAJ,https://scholar.google.com/citations?user=yRtGG1YAAAAJ,Strategic waste management practices for environmental sustainability–a case of Indian university
Dr. Malhari Bhimrao Kulkarni,yRtGG1YAAAAJ,https://scholar.google.com/citations?user=yRtGG1YAAAAJ,Metaverse: A Conceptual Study on the Implications for Employer Branding for Gen Z.
Dr. Malhari Bhimrao Kulkarni,yRtGG1YAAAAJ,https://scholar.google.com/citations?user=yRtGG1YAAAAJ,Online Grocery Industry in India: Identifying Key Themes and Future Directions through a Literature Review
Dr. Malhari Bhimrao Kulkarni,yRtGG1YAAAAJ,https://scholar.google.com/citations?user=yRtGG1YAAAAJ,Internal branding as a management strategy: a case of organized retail sector
Dr. Malhari Bhimrao Kulkarni,yRtGG1YAAAAJ,https://scholar.google.com/citations?user=yRtGG1YAAAAJ,A bibliometric analysis of citations and publications on Metaverse
Dr. Malhari Bhimrao Kulkarni,yRtGG1YAAAAJ,https://scholar.google.com/citations?user=yRtGG1YAAAAJ,Changing workplace demographics: a gig economy and the role of employer branding
Dr. Malhari Bhimrao Kulkarni,yRtGG1YAAAAJ,https://scholar.google.com/citations?user=yRtGG1YAAAAJ,From Farms to Tourism: Two Decades of Agritourism Trends â€“A Bibliometric Analysis
Dr. Malhari Bhimrao Kulkarni,yRtGG1YAAAAJ,https://scholar.google.com/citations?user=yRtGG1YAAAAJ,"Retail Investor Behavior Towards Life Insurance, Mutual Fund and Unit-Linked Insurance Plans (ULIPs): A Thematic Literature Review."
Dr. Malhari Bhimrao Kulkarni,yRtGG1YAAAAJ,https://scholar.google.com/citations?user=yRtGG1YAAAAJ,A Study Of The Relative Importance Of Various Media Of Promotion In The Real Estate Sector In India.
Dr. Raghunath Subhanrao Bhadade,zKvT_60AAAAJ,https://scholar.google.com/citations?user=zKvT_60AAAAJ,Circularly polarized 4× 4 MIMO antenna for WLAN applications
Dr. Raghunath Subhanrao Bhadade,zKvT_60AAAAJ,https://scholar.google.com/citations?user=zKvT_60AAAAJ,Mental health analyzer for depression detection based on textual analysis
Dr. Raghunath Subhanrao Bhadade,zKvT_60AAAAJ,https://scholar.google.com/citations?user=zKvT_60AAAAJ,IoT based real time drainage monitoring system
Dr. Raghunath Subhanrao Bhadade,zKvT_60AAAAJ,https://scholar.google.com/citations?user=zKvT_60AAAAJ,A literature survey on mimo antenna
Dr. Raghunath Subhanrao Bhadade,zKvT_60AAAAJ,https://scholar.google.com/citations?user=zKvT_60AAAAJ,High gain circularly polarized pentagonal microstrip for massive MIMO base station
Dr. Raghunath Subhanrao Bhadade,zKvT_60AAAAJ,https://scholar.google.com/citations?user=zKvT_60AAAAJ,High gain dual-polarised pentagonal microstrip antenna for wireless communications
Dr. Raghunath Subhanrao Bhadade,zKvT_60AAAAJ,https://scholar.google.com/citations?user=zKvT_60AAAAJ,Real-time Decoding of Satellite Signals
Dr. Raghunath Subhanrao Bhadade,zKvT_60AAAAJ,https://scholar.google.com/citations?user=zKvT_60AAAAJ,Zigbee Communication Protocol for Cansat Telemetry and Control
Dr. Raghunath Subhanrao Bhadade,zKvT_60AAAAJ,https://scholar.google.com/citations?user=zKvT_60AAAAJ,Metaheuristic Optimization and Machine Learning-Based Unit Commitment Strategies in Smart Grids
Dr. Raghunath Subhanrao Bhadade,zKvT_60AAAAJ,https://scholar.google.com/citations?user=zKvT_60AAAAJ,An Automated Drainage Vision-based Monitoring System-ADVMS: Key Component in Developing Smart Cities in India
Dr. Anamika Jain,6bnMzvkAAAAJ,https://scholar.google.com/citations?user=6bnMzvkAAAAJ,Handwritten signature verification using shallow convolutional neural network
Dr. Anamika Jain,6bnMzvkAAAAJ,https://scholar.google.com/citations?user=6bnMzvkAAAAJ,Signature verification using geometrical features and artificial neural network classifier
Dr. Anamika Jain,6bnMzvkAAAAJ,https://scholar.google.com/citations?user=6bnMzvkAAAAJ,Machine Learning-Based Diabetic Retinopathy Detection: A Comprehensive Study Using InceptionV3 Model
Dr. Anamika Jain,6bnMzvkAAAAJ,https://scholar.google.com/citations?user=6bnMzvkAAAAJ,Multi‐task learning using GNet features and SVM classifier for signature identification
Dr. Anamika Jain,6bnMzvkAAAAJ,https://scholar.google.com/citations?user=6bnMzvkAAAAJ,Fake Profile Detection Using Machine Learning
Dr. Anamika Jain,6bnMzvkAAAAJ,https://scholar.google.com/citations?user=6bnMzvkAAAAJ,MAMMO-Net: An Approach for Classification of Breast Cancer using CNN with Gabor Filter in Mammographic Images
Dr. Anamika Jain,6bnMzvkAAAAJ,https://scholar.google.com/citations?user=6bnMzvkAAAAJ,Prediction of Cardiovascular Disease using XGBoost with OPTUNA
Dr. Anamika Jain,6bnMzvkAAAAJ,https://scholar.google.com/citations?user=6bnMzvkAAAAJ,Prediction of Heart Disease using Dense Neural Network
Dr. Anamika Jain,6bnMzvkAAAAJ,https://scholar.google.com/citations?user=6bnMzvkAAAAJ,Feature Ensemble based method for verification of Offline Signature images
Dr. Anamika Jain,6bnMzvkAAAAJ,https://scholar.google.com/citations?user=6bnMzvkAAAAJ,Plant Disease Detection Using Machine Learning
Dr. Ganesh Bhaurao Choudhari,ql-JsDwAAAAJ,https://scholar.google.com/citations?user=ql-JsDwAAAAJ,Organic food: the importance from public health perspective
Dr. Ganesh Bhaurao Choudhari,ql-JsDwAAAAJ,https://scholar.google.com/citations?user=ql-JsDwAAAAJ,"Phytochemical content and antioxidant property of polyherbal formulation, raktavardhak kadha"
Dr. Ganesh Bhaurao Choudhari,ql-JsDwAAAAJ,https://scholar.google.com/citations?user=ql-JsDwAAAAJ,Synergistic antioxidant activity of a polyherbal preparation
Dr. Ganesh Bhaurao Choudhari,ql-JsDwAAAAJ,https://scholar.google.com/citations?user=ql-JsDwAAAAJ,"Evaluation of antidiabetic, antihyperlipidemic potential and herb-drug interaction of Saptarangi plus Kadha and Saptarangi tablet in streptozotocin induced diabetic rats"
Dr. Ganesh Bhaurao Choudhari,ql-JsDwAAAAJ,https://scholar.google.com/citations?user=ql-JsDwAAAAJ,Wearable Devices and mHealth: The Significant Applications in COVID 19 Pandemic
Dr. Ganesh Bhaurao Choudhari,ql-JsDwAAAAJ,https://scholar.google.com/citations?user=ql-JsDwAAAAJ,Therapeutic role of nitric oxide in diabetic wound healing: a systematic review
